environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Mammals: Human	0009058	0.9098571305187073	0.045359132735845895	0.7930120045911683	1.0267022564462462	-5.338835155392189	0.36479086107025666	406	0.4989843059561183	0.0
Mammals: Human	0009116	0.4294931764493744	0.04903631444512046	0.30317563043874407	0.5558107224600047	-2.0502134191118313	0.3944378280563103	405	0.15991681764275545	0.0
Mammals: Human	0009152	0.40885899109110696	0.03610431674625113	0.31585427115276404	0.5018637110294498	-2.392554695471002	0.29045238645501453	405	0.24139973454538566	0.0
Mammals: Human	0009228	0.7492415123258785	0.057504579235467305	0.6011097162153147	0.8973733084364424	-4.393537344602476	0.46305512455978953	401	0.2984755300643419	0.0
Mammals: Human	0009252	0.15993055055686686	0.01968140324426653	0.10923125579963627	0.21062984531409745	1.5282038341034363	0.15838572916675223	404	0.14108333623706648	0.0
Mammals: Human	0009306	0.7346407876048285	0.04359716818966461	0.6223344823482525	0.8469470928614046	-3.6423291289989375	0.3506206482551251	406	0.41274335293915243	0.0
Mammals: Human	0009360	-0.03321287732839889	0.03161854573939875	-0.11466225115309008	0.04823649649629229	1.0932738342307928	0.2542852085209619	406	0.0027237255364166435	1.5046249748813962
Mammals: Human	0009378	-0.008341119843662856	0.007629755332135021	-0.02799536957924267	0.011313129891916959	0.7589736208127874	0.06136063124428721	406	0.0029496008244909167	1.5327379422113885
Mammals: Human	0009379	-0.020252324972217895	0.00793164784368486	-0.040684249817550096	0.00017959987311430559	0.1660955646398993	0.06379710439011575	404	0.01595915886725985	1.984243860129512
Mammals: Human	0009380	0.048968431680039254	0.016222486127027876	0.007179307416815446	0.09075755594326307	0.3439676750093186	0.1304833070390565	404	0.022163470771029314	0.003025545916738537
Mammals: Human	0009435	0.6022704311299083	0.03217804259387685	0.5193797934080815	0.6851610688517351	-3.3181513294078373	0.2588589719861705	404	0.46565228733093156	0.0
Mammals: Human	0009451	0.3335444914988456	0.03849438788917228	0.23438294829633777	0.4327060347013534	-1.2773831437187517	0.3095826586068377	406	0.15671352481969725	0.0
Mammals: Human	0009982	0.2670457078996033	0.03532246765836553	0.1760550312116537	0.35803638458755294	-0.2338682750030141	0.28407318692049416	406	0.12394253174713787	0.0
Mammals: Human	0010181	1.276806032644655	0.04268287900622378	1.1668549363246226	1.3867571289646876	-7.724163266858438	0.3433756731988456	405	0.6894826125660165	0.0
Mammals: Human	0015031	0.35195964965365767	0.06648366344287161	0.1806977326248204	0.523221566682495	-1.4715472624745396	0.5346802588944605	406	0.0648703625562086	1.784236580704146e-08
Mammals: Human	0015035	0.8666177929079621	0.06025377310030545	0.7114040734015753	1.0218315124143489	-5.909377698427058	0.4848866508094351	403	0.3403138897796042	0.0
Mammals: Human	0015136	-0.0039741488906970815	0.004049243763735236	-0.01440500082607905	0.006456703044684886	0.0337087359354644	0.032609260069260064	396	0.002438842375354189	1.458399146216915
Mammals: Human	0015450	0.15574677681226218	0.03524794697016062	0.06494806541712841	0.24654548820739594	-0.18298499058388673	0.28347387065542945	406	0.04609909283864855	3.999214392980122e-06
Mammals: Human	0015739	-0.0039741488906970815	0.004049243763735236	-0.01440500082607905	0.006456703044684886	0.0337087359354644	0.032609260069260064	396	0.002438842375354189	1.458399146216915
Mammals: Human	0015934	0.015717904948583793	0.004615838930518997	0.0038275038635668564	0.02760830603360073	1.9557491185804639	0.03712187064579766	406	0.02790083681011324	0.0006224172739965894
Mammals: Human	0015935	-0.005009463855387235	0.0031231304073055005	-0.013054647784606205	0.0030357200738317354	1.8352651735833065	0.025117090248406145	406	0.0063279634285183795	1.805608504128119
Mammals: Human	0015937	0.09525078497485091	0.02296074267738778	0.03610391183789999	0.15439765811180184	0.4851809844636036	0.18465672923851323	406	0.040857070912549864	1.7455904864682736e-05
Mammals: Human	0015949	0.12096543488258417	0.02654378304136793	0.05258864976802037	0.18934221999714795	-0.31348168589433856	0.21347254428589568	406	0.048892814922082306	1.8114398803170673e-06
Mammals: Human	0016020	0.9417948683313024	0.037345699918004925	0.8455923453425217	1.037997391320083	-2.499632427450832	0.3003445879289114	406	0.6115244130307642	0.0
Mammals: Human	0016149	-0.09494514908050108	0.044770136859745	-0.2102730216312042	0.020382723470202035	1.3317629776341287	0.3600539911203628	406	0.01100979776190425	1.942913136165986
Mammals: Human	0016226	0.4370853275479683	0.07063315063662388	0.25513433150802517	0.6190363235879115	-1.8966978177617893	0.568975090774728	397	0.08837592805091354	2.5872193276654798e-11
