category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
R01357	0.13519884784344144	0.03496987660640307	0.04511644570534713	0.22528124998153576	-1.0518250417947326	0.30033748836300556	-1.825494411817835	-0.27815567177163025	546	0.026741579270421534	7.369041406857235e-05
R01360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	0.0	
R01361	0.10885700032632632	0.026150955403598377	0.0414921392066569	0.17622186144599575	-0.8609589407803747	0.2230415923142622	-1.4355140825819142	-0.2864037989788353	507	0.03317375686226742	1.6190721498610117e-05
R01364	0.07730622689817851	0.024370105169175107	0.014528835982383428	0.1400836178139736	-0.6083357376236893	0.2087634410569225	-1.1461103617863215	-0.07056111346105698	576	0.017228786218077885	0.001651439065839977
R01384	0.20615837149702182	0.032718707998069335	0.12187497969399522	0.29044176330004845	-1.6293516499208192	0.27545700886263674	-2.338928904750971	-0.9197743950906669	529	0.07005757556074121	1.0549783269198088e-11
R01397	0.003619714209243205	0.003580006057447184	-0.005602381394740741	0.012841809813227151	-0.02351374410835163	0.029573354659784	-0.09969470571195521	0.05266721749525196	2029	0.0005040902700481631	0.5216176599542939
R01399	-0.022550832477365952	0.13393024485681573	-0.3675551432285233	0.3224534782737914	0.21042932397386793	1.0542610435797066	-2.5053471242874563	2.9262057722351926	21	0.001489932792347104	1.017886880514025
R01450	0.20218758721931793	0.07540456379891122	0.007945430873322612	0.39642974356531324	-1.3387760124079886	0.6198256218948697	-2.9354468144091728	0.2578947895931958	274	0.025752194719468435	0.010284306073098604
R01465	0.019838796788278542	0.011201260692803913	-0.009015650756384337	0.04869324433294142	-0.1524923685177303	0.09477041005832738	-0.3966209448279816	0.09163620779252105	593	0.00527971332740762	0.1357425815038713
R01505	0.18948457750556855	0.0479614006197606	0.06593600950906524	0.31303314550207184	-1.576306618190497	0.41218701339455144	-2.6381003646948615	-0.5145128716861325	165	0.08738998169078405	4.8364476413320645e-05
R01512	0.007106551714984139	0.00601471019461441	-0.008387341746342581	0.02260044517631086	-0.04526483511596022	0.04963605242782398	-0.1731273061700348	0.08259763593811437	1459	0.0009572226377083659	0.4111787017029842
R01514	0.10661359070109279	0.023367370902078376	0.04641924325733889	0.16680793814484668	-0.7097052850023199	0.19467979244694	-1.2112004303456374	-0.20821013965900237	1225	0.01673590343035669	1.7566076102593087e-06
R01516	0.04818541509600035	0.017312353578670725	0.0035887922773445574	0.09278203791465614	-0.2761834442084423	0.14365826774090804	-0.6462471419090214	0.0938802534921368	1629	0.004738801339554177	0.007214027519039767
R01523	0.05568543401419498	0.020915478463205784	0.0018071614929768762	0.10956370653541309	-0.44934838287718964	0.17576910470127344	-0.9021295965876701	0.0034328308332907675	340	0.020540795622797647	0.010969799442055006
R01529	0.06368986202566983	0.010241213872728087	0.037308495089522276	0.09007122896181738	-0.46816974432030983	0.08443309648505921	-0.6856694008658224	-0.25067008777479727	2161	0.01759843895336577	2.0273782652679984e-11
R01639	-0.06030368507828576	0.03248332827271997	-0.1439807387088124	0.023373368552240884	0.793180720558742	0.27318787664435157	0.08944875032289235	1.4969126907945918	1092	0.003151876265736875	1.888535746593167
R01665	0.008667227476056017	0.01051869731845069	-0.018428936816272962	0.035763391768385	-0.06765696577530977	0.0868686313188444	-0.29143056005265294	0.1561166285020334	180	0.0037998205478217972	0.6490589842172425
R01688	-0.004550538472447712	0.0862077557034513	-0.22662171716453824	0.21752064021964282	0.2847534826279739	0.6993549589948616	-1.5167848917427895	2.0862918569987374	233	1.2061898915671776e-05	1.0017722618937621
R01712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12	0.0	
R01714	0.03310383366603137	0.005524122265838461	0.018873694709231493	0.04733397262283125	-0.2584767812076235	0.04565479780572322	-0.37608354035516656	-0.14087002206008048	2080	0.01698804005443999	1.1782930187109741e-10
R01715	-0.03850471174385924	0.03145009076679094	-0.11952014555911272	0.04251072207139423	0.5135119604402161	0.2634642436171886	-0.16517193111766182	1.192195851998094	576	0.002604590303273313	1.614900746618741
R01716	0.05778617419076296	0.024985246298556543	-0.006575820274318703	0.12214816865584462	-0.33438692670686176	0.20809302701498514	-0.8704345642974635	0.20166071088373994	840	0.006342686260837338	0.03319546451787869
R01717	0.2435933428093223	0.029784329641095512	0.16686890965386025	0.32031777596478433	-1.8622952540483473	0.24667744433743236	-2.4977363506615733	-1.2268541574351215	631	0.09612030811238337	0.0
R01724	0.02443307381878359	0.009100120106258852	0.0009911644250607844	0.0478749832125064	-0.16657002715661928	0.0755562863094547	-0.3612030206897746	0.02806296637653602	1543	0.0046562087072659075	0.010160435935599343
R01728	0.024809923685901097	0.006270585744878496	0.008656894807094091	0.040962952564708104	-0.19680860101329328	0.05182632550179825	-0.3303132155059256	-0.063303986520661	1034	0.014942271409652652	4.6976670406984056e-05
R01730	-0.0033113045047331153	0.00371902774650067	-0.012891519979718841	0.00626891097025261	0.02920855332272576	0.030600360860746474	-0.04961797625455716	0.10803508290000868	696	0.0011409959982112694	1.3963036791852974
R01737	0.062126148231077	0.017838377639101455	0.01617448743275165	0.10807780902940234	-0.4284202680388317	0.15013635780856477	-0.8151715257536946	-0.04166901032396886	1132	0.010619959268505785	0.0004430645496982244
R01761	0.03864164753423019	0.01558860758399224	-0.0015146056021338242	0.0787979006705942	-0.3021437313748621	0.1299190269473917	-0.6368151447913432	0.03252768204161893	445	0.013680765437294573	0.020004442390407995
R01771	0.0012106692345954058	0.003647219484315855	-0.008184568157002237	0.010605906626193047	-0.004316582295575113	0.03023013796715213	-0.082189417698959	0.07355625310780876	1772	6.224821649303269e-05	0.9322570338834151
