environment	category	r_squared
Plants	K01783	0.0784175679420425
Plants	K01790	0.0611052803516057
Plants	K01838	0.1134722662955173
Plants	K01850	0.2788770014903479
Plants	K01857	0.1890379389556948
Plants	K01858	0.2966287309026556
Plants	K01907	0.0796088181275843
Plants	K01915	0.2469630558512735
Plants	K01919	0.0945481948470953
Plants	K01923	0.0879404878285818
Plants	K02439	0.2134267452335985
Plants	K02825	0.0654810227040184
Plants	K02851	0.0692921749217824
Plants	K03335	0.0873672151425863
Plants	K03417	0.0686284956164813
Plants	K03430	0.0897604280530525
Plants	K03526	0.1204151023386876
Plants	K03527	0.1281849698895634
Plants	K03785	0.0729451531475036
Plants	K03786	0.0729451531475036
Plants	K03856	0.0686806305540375
Plants	K04092	0.2788770014903479
Plants	K04093	0.2788770014903479
Plants	K04516	0.2788770014903479
Plants	K04835	0.0622814295768264
Plants	K05887	0.0762680533258103
Plants	K06048	0.0945481948470953
Plants	K06153	0.0540157037667998
Plants	K06208	0.2788770014903479
Plants	K06209	0.2788770014903479
Plants	K07026	0.1625445440466723
Plants	K07160	0.0686251793715504
Plants	K07749	0.0854420578101853
Plants	K08316	0.1765949002802778
Plants	K08678	0.0881185289489375
Plants	K08963	0.1027879806225462
Plants	K09007	0.0533637549093443
Plants	K11204	0.0945481948470953
Plants	K11205	0.0945481948470953
Plants	K11391	0.1765949002802778
Plants	K11540	0.0508668362048878
Plants	K11752	0.0543452498767972
Plants	K11755	0.0544329913493022
Plants	K12297	0.1765949002802778
Plants	K12447	0.076163272810644
Plants	K12449	0.0881185289489375
Plants	K12506	0.1407572808083045
Plants	K13243	0.0708916180408669
Plants	K13244	0.0708916180408669
Plants	K13245	0.0708916180408669
Plants	K13246	0.0708916180408669
Plants	K13497	0.0901590363616586
Plants	K13542	0.0930848817855635
Plants	K13543	0.0930848817855635
Plants	K13562	0.1725317870158979
Plants	K13713	0.101950640306853
Plants	K13786	0.1705209126119683
Plants	K13830	0.2161700720682623
Plants	K13832	0.1362921315056158
Plants	K14152	0.0544329913493022
Plants	K14170	0.2788770014903479
Plants	K14187	0.0835532802193745
Plants	K14541	0.0582001724103253
Plants	K14584	0.1646891804523722
Plants	K14652	0.1729878457944177
Plants	K16953	0.0535374522331307
Plants	K18592	0.0913835515970703
Plants	K19269	0.2119541929917077
Plants	K19285	0.1725317870158979
Plants	K19286	0.1725317870158979
Plants	K19302	0.0540157037667998
Plants	K19726	0.1005359625226018
Plants	K22223	0.2119541929917077
Plants	K22373	0.0559207212499159
Plants	K22391	0.0533637549093443
Plants	K22920	0.0791185364740337
Plants	K23123	0.0686251793715504
Plants	K23124	0.0686251793715504
Plants	K23304	0.0994066510528597
Plants	K24017	0.0511038395205091
Plants	K24263	0.1963401101113119
Plants	K27797	0.0505172889712338
Plants	K28067	0.0535374522331307
Plants	K28068	0.0535374522331307
Plants	K28069	0.0535374522331307
Plants	K28203	0.2119541929917077
Plants	K28207	0.365756596473055
Plants	K28208	0.365756596473055
Plants	K28660	0.0791185364740337
Mammals	K00010	0.1330785715313788
Mammals	K00027	0.1351079202433913
Mammals	K00028	0.1351079202433913
Mammals	K00029	0.2032223502070013
Mammals	K00077	0.0609901377445414
Mammals	K00122	0.0523450881309556
Mammals	K00123	0.0523450881309556
Mammals	K00124	0.0523450881309556
Mammals	K00126	0.0523450881309556
Mammals	K00127	0.0523450881309556
Mammals	K00228	0.4169058764377295
Mammals	K00231	0.1137882772154332
Mammals	K00306	0.2166875903475753
Mammals	K00564	0.1639053730622693
Mammals	K00640	0.0997775356619607
Mammals	K00681	0.0952463193157332
Mammals	K00767	0.1644959857869148
Mammals	K00800	0.0503190227737878
Mammals	K00804	0.5511181141375436
Mammals	K00820	0.0851905914017747
Mammals	K00851	0.0621582797678669
Mammals	K00929	0.0513116068230158
Mammals	K00963	0.084781501899372
Mammals	K00973	0.1088274415773746
Mammals	K01003	0.158838496120104
Mammals	K01007	0.0590217263251258
Mammals	K01011	0.3201060157441747
Mammals	K01067	0.1539748628921045
Mammals	K01091	0.151717189058478
Mammals	K01433	0.1538572598677705
Mammals	K01469	0.15429068160586
Mammals	K01477	0.246471781503697
Mammals	K01495	0.0566189899492552
Mammals	K01586	0.0878495181530998
Mammals	K01587	0.0601379008362286
Mammals	K01626	0.0757962965351547
Mammals	K01627	0.1283184916555955
Mammals	K01638	0.1197029944351724
Mammals	K01649	0.2132465115091322
Mammals	K01675	0.0638635269508997
Mammals	K01676	0.0638635269508997
Mammals	K01677	0.0638635269508997
Mammals	K01678	0.0638635269508997
Mammals	K01679	0.0638635269508997
Mammals	K01686	0.0575319683122749
Mammals	K01694	0.0746212535168123
Mammals	K01695	0.0746212535168123
Mammals	K01696	0.0746212535168123
Mammals	K01698	0.0537813144970272
Mammals	K01708	0.072200335409818
Mammals	K01710	0.0619140113640171
Mammals	K01711	0.2229752812399099
Mammals	K01719	0.1007270114289349
Mammals	K01746	0.0645041720209841
Mammals	K01774	0.0638635269508997
Mammals	K01807	0.0724065729033824
Mammals	K01808	0.0724065729033824
Mammals	K01813	0.0883582582701673
Mammals	K01820	0.0883582582701673
Mammals	K01837	0.1004593470181052
Mammals	K01851	0.1130514389895909
Mammals	K01910	0.0532620337291247
Mammals	K01915	0.3225247809307556
Mammals	K01919	0.3030552235974296
Mammals	K01921	0.0989595318921559
Mammals	K02230	0.0587962153728289
Mammals	K02302	0.1794618089491537
Mammals	K02304	0.1794618089491537
Mammals	K02361	0.1130514389895909
Mammals	K02439	0.3201060157441747
Mammals	K02488	0.072182183071636
Mammals	K02552	0.1130514389895909
Mammals	K03077	0.1025612640573595
Mammals	K03335	0.074424555100009
Mammals	K03430	0.2582021870765248
Mammals	K03794	0.2510314294803424
Mammals	K03856	0.0757962965351547
Mammals	K06001	0.0746212535168123
Mammals	K06048	0.3030552235974296
Mammals	K06153	0.1301645385069301
Mammals	K07160	0.15429068160586
Mammals	K08316	0.1639053730622693
Mammals	K08323	0.0575319683122749
