accession	filePath	fileType	uncompressedLengthBytes
GCF_900637265.1	GCF_900637265.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900637545.1	GCF_900637545.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4747938
GCF_900637545.1	GCF_900637545.1/genomic.gbff	GENBANK_FLAT_FILE	11534855
GCF_900637545.1	GCF_900637545.1/GCF_900637545.1_51438_G01_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4599387
GCF_900637545.1	GCF_900637545.1/genomic.gff	GFF3	2624268
GCF_900637545.1	GCF_900637545.1/protein.faa	PROTEIN_FASTA	1609515
GCF_900637545.1	GCF_900637545.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900637555.1	GCF_900637555.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3262315
GCF_900637555.1	GCF_900637555.1/genomic.gbff	GENBANK_FLAT_FILE	7847273
GCF_900637555.1	GCF_900637555.1/GCF_900637555.1_51726_E01_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3211745
GCF_900637555.1	GCF_900637555.1/genomic.gff	GFF3	1679787
GCF_900637555.1	GCF_900637555.1/protein.faa	PROTEIN_FASTA	1100411
GCF_900637555.1	GCF_900637555.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900637615.1	GCF_900637615.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5744270
GCF_900637615.1	GCF_900637615.1/genomic.gbff	GENBANK_FLAT_FILE	13465812
GCF_900637615.1	GCF_900637615.1/GCF_900637615.1_52191_A01_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5096539
GCF_900637615.1	GCF_900637615.1/genomic.gff	GFF3	3154181
GCF_900637615.1	GCF_900637615.1/protein.faa	PROTEIN_FASTA	1893842
GCF_900637615.1	GCF_900637615.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900637635.1	GCF_900637635.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3368602
GCF_900637635.1	GCF_900637635.1/genomic.gbff	GENBANK_FLAT_FILE	7849332
GCF_900637635.1	GCF_900637635.1/GCF_900637635.1_52313_A01_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3172979
GCF_900637635.1	GCF_900637635.1/genomic.gff	GFF3	1713831
GCF_900637635.1	GCF_900637635.1/protein.faa	PROTEIN_FASTA	1122541
GCF_900637635.1	GCF_900637635.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900637725.1	GCF_900637725.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3731764
GCF_900637725.1	GCF_900637725.1/genomic.gbff	GENBANK_FLAT_FILE	8910047
GCF_900637725.1	GCF_900637725.1/GCF_900637725.1_52551_C01_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3444963
GCF_900637725.1	GCF_900637725.1/genomic.gff	GFF3	2038452
GCF_900637725.1	GCF_900637725.1/protein.faa	PROTEIN_FASTA	1227183
GCF_900637725.1	GCF_900637725.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900637895.1	GCF_900637895.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3339389
GCF_900637895.1	GCF_900637895.1/genomic.gbff	GENBANK_FLAT_FILE	7803867
GCF_900637895.1	GCF_900637895.1/GCF_900637895.1_52700_G01_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3176521
GCF_900637895.1	GCF_900637895.1/genomic.gff	GFF3	1693849
GCF_900637895.1	GCF_900637895.1/protein.faa	PROTEIN_FASTA	1132221
GCF_900637895.1	GCF_900637895.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900638015.1	GCF_900638015.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2987651
GCF_900638015.1	GCF_900638015.1/genomic.gbff	GENBANK_FLAT_FILE	7192778
GCF_900638015.1	GCF_900638015.1/GCF_900638015.1_54984_A01_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2785573
GCF_900638015.1	GCF_900638015.1/genomic.gff	GFF3	1705655
GCF_900638015.1	GCF_900638015.1/protein.faa	PROTEIN_FASTA	992948
GCF_900638015.1	GCF_900638015.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900638245.1	GCF_900638245.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3511932
GCF_900638245.1	GCF_900638245.1/genomic.gbff	GENBANK_FLAT_FILE	8207506
GCF_900638245.1	GCF_900638245.1/GCF_900638245.1_56772_F02_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3329936
GCF_900638245.1	GCF_900638245.1/genomic.gff	GFF3	1789757
GCF_900638245.1	GCF_900638245.1/protein.faa	PROTEIN_FASTA	1173829
GCF_900638245.1	GCF_900638245.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_900660615.1	GCF_900660615.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1350824
GCF_900660615.1	GCF_900660615.1/genomic.gbff	GENBANK_FLAT_FILE	3177647
GCF_900660615.1	GCF_900660615.1/GCF_900660615.1_51670_F01-3_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1294621
GCF_900660615.1	GCF_900660615.1/genomic.gff	GFF3	665456
GCF_900660615.1	GCF_900660615.1/protein.faa	PROTEIN_FASTA	423543
GCF_900660615.1	GCF_900660615.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_902702935.1	GCF_902702935.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2628923
GCF_902702935.1	GCF_902702935.1/genomic.gbff	GENBANK_FLAT_FILE	6498768
GCF_902702935.1	GCF_902702935.1/GCF_902702935.1_FRC0190_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2481723
GCF_902702935.1	GCF_902702935.1/genomic.gff	GFF3	1523221
GCF_902702935.1	GCF_902702935.1/protein.faa	PROTEIN_FASTA	874378
GCF_902702935.1	GCF_902702935.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_963243745.1	GCF_963243745.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2855449
GCF_963243745.1	GCF_963243745.1/genomic.gbff	GENBANK_FLAT_FILE	7031607
GCF_963243745.1	GCF_963243745.1/GCF_963243745.1_LzLMG22198_assembly_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2818590
GCF_963243745.1	GCF_963243745.1/genomic.gff	GFF3	1607596
GCF_963243745.1	GCF_963243745.1/protein.faa	PROTEIN_FASTA	962791
GCF_963243745.1	GCF_963243745.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000006945.2	GCF_000006945.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5296239
GCF_000006945.2	GCF_000006945.2/genomic.gbff	GENBANK_FLAT_FILE	12753261
GCF_000006945.2	GCF_000006945.2/GCF_000006945.2_ASM694v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5013482
GCF_000006945.2	GCF_000006945.2/genomic.gff	GFF3	3694853
GCF_000006945.2	GCF_000006945.2/protein.faa	PROTEIN_FASTA	1965188
GCF_000006945.2	GCF_000006945.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000007025.1	GCF_000007025.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1343804
GCF_000007025.1	GCF_000007025.1/genomic.gbff	GENBANK_FLAT_FILE	3503157
GCF_000007025.1	GCF_000007025.1/GCF_000007025.1_ASM702v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1284680
GCF_000007025.1	GCF_000007025.1/genomic.gff	GFF3	897563
GCF_000007025.1	GCF_000007025.1/protein.faa	PROTEIN_FASTA	431664
GCF_000007025.1	GCF_000007025.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000007805.1	GCF_000007805.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7075213
GCF_000007805.1	GCF_000007805.1/genomic.gbff	GENBANK_FLAT_FILE	17360444
GCF_000007805.1	GCF_000007805.1/GCF_000007805.1_ASM780v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6620252
GCF_000007805.1	GCF_000007805.1/genomic.gff	GFF3	3851516
GCF_000007805.1	GCF_000007805.1/protein.faa	PROTEIN_FASTA	2292103
GCF_000007805.1	GCF_000007805.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000008185.1	GCF_000008185.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3186165
GCF_000008185.1	GCF_000008185.1/genomic.gbff	GENBANK_FLAT_FILE	7696293
GCF_000008185.1	GCF_000008185.1/GCF_000008185.1_ASM818v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2878805
GCF_000008185.1	GCF_000008185.1/genomic.gff	GFF3	1690789
GCF_000008185.1	GCF_000008185.1/protein.faa	PROTEIN_FASTA	1057296
GCF_000008185.1	GCF_000008185.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000009265.1	GCF_000009265.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8237715
GCF_000009265.1	GCF_000009265.1/genomic.gbff	GENBANK_FLAT_FILE	19589983
GCF_000009265.1	GCF_000009265.1/GCF_000009265.1_ASM926v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	7848691
GCF_000009265.1	GCF_000009265.1/genomic.gff	GFF3	4326874
GCF_000009265.1	GCF_000009265.1/protein.faa	PROTEIN_FASTA	2776741
GCF_000009265.1	GCF_000009265.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000009765.2	GCF_000009765.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	9660860
GCF_000009765.2	GCF_000009765.2/genomic.gbff	GENBANK_FLAT_FILE	23952978
GCF_000009765.2	GCF_000009765.2/GCF_000009765.2_ASM976v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	9234064
GCF_000009765.2	GCF_000009765.2/genomic.gff	GFF3	5294928
GCF_000009765.2	GCF_000009765.2/protein.faa	PROTEIN_FASTA	3186721
GCF_000009765.2	GCF_000009765.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000009985.1	GCF_000009985.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5441058
GCF_000009985.1	GCF_000009985.1/genomic.gbff	GENBANK_FLAT_FILE	12467410
GCF_000009985.1	GCF_000009985.1/GCF_000009985.1_ASM998v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5029308
GCF_000009985.1	GCF_000009985.1/genomic.gff	GFF3	2702789
GCF_000009985.1	GCF_000009985.1/protein.faa	PROTEIN_FASTA	1876587
GCF_000009985.1	GCF_000009985.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000010125.1	GCF_000010125.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2701756
GCF_000010125.1	GCF_000010125.1/genomic.gbff	GENBANK_FLAT_FILE	6838644
GCF_000010125.1	GCF_000010125.1/GCF_000010125.1_ASM1012v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2610467
GCF_000010125.1	GCF_000010125.1/genomic.gff	GFF3	1618479
GCF_000010125.1	GCF_000010125.1/protein.faa	PROTEIN_FASTA	901397
GCF_000010125.1	GCF_000010125.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000010505.1	GCF_000010505.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2463367
GCF_000010505.1	GCF_000010505.1/genomic.gbff	GENBANK_FLAT_FILE	5957479
GCF_000010505.1	GCF_000010505.1/GCF_000010505.1_ASM1050v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2384391
GCF_000010505.1	GCF_000010505.1/genomic.gff	GFF3	1302209
GCF_000010505.1	GCF_000010505.1/protein.faa	PROTEIN_FASTA	793856
GCF_000010505.1	GCF_000010505.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000010665.1	GCF_000010665.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5499686
GCF_000010665.1	GCF_000010665.1/genomic.gbff	GENBANK_FLAT_FILE	12940674
GCF_000010665.1	GCF_000010665.1/GCF_000010665.1_ASM1066v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5382292
GCF_000010665.1	GCF_000010665.1/genomic.gff	GFF3	2673929
GCF_000010665.1	GCF_000010665.1/protein.faa	PROTEIN_FASTA	1893558
GCF_000010665.1	GCF_000010665.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000011345.1	GCF_000011345.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2820560
GCF_000011345.1	GCF_000011345.1/genomic.gbff	GENBANK_FLAT_FILE	6721320
GCF_000011345.1	GCF_000011345.1/GCF_000011345.1_ASM1134v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2626347
GCF_000011345.1	GCF_000011345.1/genomic.gff	GFF3	1535006
GCF_000011345.1	GCF_000011345.1/protein.faa	PROTEIN_FASTA	968604
GCF_000011345.1	GCF_000011345.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000011965.2	GCF_000011965.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5054069
GCF_000011965.2	GCF_000011965.2/genomic.gbff	GENBANK_FLAT_FILE	11979544
GCF_000011965.2	GCF_000011965.2/GCF_000011965.2_ASM1196v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4658687
GCF_000011965.2	GCF_000011965.2/genomic.gff	GFF3	2736939
GCF_000011965.2	GCF_000011965.2/protein.faa	PROTEIN_FASTA	1701559
GCF_000011965.2	GCF_000011965.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000012385.1	GCF_000012385.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1602734
GCF_000012385.1	GCF_000012385.1/genomic.gbff	GENBANK_FLAT_FILE	3901760
GCF_000012385.1	GCF_000012385.1/GCF_000012385.1_ASM1238v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1541161
GCF_000012385.1	GCF_000012385.1/genomic.gff	GFF3	905699
GCF_000012385.1	GCF_000012385.1/protein.faa	PROTEIN_FASTA	514870
GCF_000012385.1	GCF_000012385.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000012725.1	GCF_000012725.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3490103
GCF_000012725.1	GCF_000012725.1/genomic.gbff	GENBANK_FLAT_FILE	8592866
GCF_000012725.1	GCF_000012725.1/GCF_000012725.1_ASM1272v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3444684
GCF_000012725.1	GCF_000012725.1/genomic.gff	GFF3	1964830
GCF_000012725.1	GCF_000012725.1/protein.faa	PROTEIN_FASTA	1147633
GCF_000012725.1	GCF_000012725.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000012765.1	GCF_000012765.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	1095874
GCF_000012765.1	GCF_000012765.1/genomic.gbff	GENBANK_FLAT_FILE	2585368
GCF_000012765.1	GCF_000012765.1/GCF_000012765.1_ASM1276v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1022732
GCF_000012765.1	GCF_000012765.1/genomic.gff	GFF3	561583
GCF_000012765.1	GCF_000012765.1/protein.faa	PROTEIN_FASTA	362922
GCF_000012765.1	GCF_000012765.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000012805.1	GCF_000012805.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3715982
GCF_000012805.1	GCF_000012805.1/genomic.gbff	GENBANK_FLAT_FILE	8993929
GCF_000012805.1	GCF_000012805.1/GCF_000012805.1_ASM1280v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3566277
GCF_000012805.1	GCF_000012805.1/genomic.gff	GFF3	2018940
GCF_000012805.1	GCF_000012805.1/protein.faa	PROTEIN_FASTA	1254758
GCF_000012805.1	GCF_000012805.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000012825.1	GCF_000012825.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5506393
GCF_000012825.1	GCF_000012825.1/genomic.gbff	GENBANK_FLAT_FILE	12815217
GCF_000012825.1	GCF_000012825.1/GCF_000012825.1_ASM1282v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5227792
GCF_000012825.1	GCF_000012825.1/genomic.gff	GFF3	2646354
GCF_000012825.1	GCF_000012825.1/protein.faa	PROTEIN_FASTA	1787641
GCF_000012825.1	GCF_000012825.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000013085.1	GCF_000013085.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4679623
GCF_000013085.1	GCF_000013085.1/genomic.gbff	GENBANK_FLAT_FILE	11182985
GCF_000013085.1	GCF_000013085.1/GCF_000013085.1_ASM1308v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4461786
GCF_000013085.1	GCF_000013085.1/genomic.gff	GFF3	2449360
GCF_000013085.1	GCF_000013085.1/protein.faa	PROTEIN_FASTA	1597151
GCF_000013085.1	GCF_000013085.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000013325.1	GCF_000013325.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4683292
GCF_000013325.1	GCF_000013325.1/genomic.gbff	GENBANK_FLAT_FILE	10799848
GCF_000013325.1	GCF_000013325.1/GCF_000013325.1_ASM1332v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4286479
GCF_000013325.1	GCF_000013325.1/genomic.gff	GFF3	2379483
GCF_000013325.1	GCF_000013325.1/protein.faa	PROTEIN_FASTA	1633389
GCF_000013325.1	GCF_000013325.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000013645.1	GCF_000013645.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	10109733
GCF_000013645.1	GCF_000013645.1/genomic.gbff	GENBANK_FLAT_FILE	24084598
GCF_000013645.1	GCF_000013645.1/GCF_000013645.1_ASM1364v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	9853016
GCF_000013645.1	GCF_000013645.1/genomic.gff	GFF3	5176588
GCF_000013645.1	GCF_000013645.1/protein.faa	PROTEIN_FASTA	3423103
GCF_000013645.1	GCF_000013645.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000013905.1	GCF_000013905.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3090438
GCF_000013905.1	GCF_000013905.1/genomic.gbff	GENBANK_FLAT_FILE	7564746
GCF_000013905.1	GCF_000013905.1/GCF_000013905.1_ASM1390v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3140000
GCF_000013905.1	GCF_000013905.1/genomic.gff	GFF3	1592951
GCF_000013905.1	GCF_000013905.1/protein.faa	PROTEIN_FASTA	1062653
GCF_000013905.1	GCF_000013905.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000014185.1	GCF_000014185.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3648748
GCF_000014185.1	GCF_000014185.1/genomic.gbff	GENBANK_FLAT_FILE	8429404
GCF_000014185.1	GCF_000014185.1/GCF_000014185.1_ASM1418v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3266136
GCF_000014185.1	GCF_000014185.1/genomic.gff	GFF3	1939116
GCF_000014185.1	GCF_000014185.1/protein.faa	PROTEIN_FASTA	1244205
GCF_000014185.1	GCF_000014185.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000014725.1	GCF_000014725.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3008188
GCF_000014725.1	GCF_000014725.1/genomic.gbff	GENBANK_FLAT_FILE	7386108
GCF_000014725.1	GCF_000014725.1/GCF_000014725.1_ASM1472v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2972987
GCF_000014725.1	GCF_000014725.1/genomic.gff	GFF3	1651772
GCF_000014725.1	GCF_000014725.1/protein.faa	PROTEIN_FASTA	1008336
GCF_000014725.1	GCF_000014725.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000014885.1	GCF_000014885.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5426669
GCF_000014885.1	GCF_000014885.1/genomic.gbff	GENBANK_FLAT_FILE	13208928
GCF_000014885.1	GCF_000014885.1/GCF_000014885.1_ASM1488v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5463993
GCF_000014885.1	GCF_000014885.1/genomic.gff	GFF3	2795366
GCF_000014885.1	GCF_000014885.1/protein.faa	PROTEIN_FASTA	1839745
GCF_000014885.1	GCF_000014885.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000016065.1	GCF_000016065.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4730473
GCF_000016065.1	GCF_000016065.1/genomic.gbff	GENBANK_FLAT_FILE	11500724
GCF_000016065.1	GCF_000016065.1/GCF_000016065.1_ASM1606v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4660183
GCF_000016065.1	GCF_000016065.1/genomic.gff	GFF3	2496205
GCF_000016065.1	GCF_000016065.1/protein.faa	PROTEIN_FASTA	1611586
GCF_000016065.1	GCF_000016065.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000016345.1	GCF_000016345.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2492846
GCF_000016345.1	GCF_000016345.1/genomic.gbff	GENBANK_FLAT_FILE	5904712
GCF_000016345.1	GCF_000016345.1/GCF_000016345.1_ASM1634v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2186559
GCF_000016345.1	GCF_000016345.1/genomic.gff	GFF3	1401444
GCF_000016345.1	GCF_000016345.1/protein.faa	PROTEIN_FASTA	848346
GCF_000016345.1	GCF_000016345.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000018885.1	GCF_000018885.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3514279
GCF_000018885.1	GCF_000018885.1/genomic.gbff	GENBANK_FLAT_FILE	8295804
GCF_000018885.1	GCF_000018885.1/GCF_000018885.1_ASM1888v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3194761
GCF_000018885.1	GCF_000018885.1/genomic.gff	GFF3	2112206
GCF_000018885.1	GCF_000018885.1/protein.faa	PROTEIN_FASTA	1062969
GCF_000018885.1	GCF_000018885.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000018945.1	GCF_000018945.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2182291
GCF_000018945.1	GCF_000018945.1/genomic.gbff	GENBANK_FLAT_FILE	5087117
GCF_000018945.1	GCF_000018945.1/GCF_000018945.1_ASM1894v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1908184
GCF_000018945.1	GCF_000018945.1/genomic.gff	GFF3	1210503
GCF_000018945.1	GCF_000018945.1/protein.faa	PROTEIN_FASTA	742057
GCF_000018945.1	GCF_000018945.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000019085.1	GCF_000019085.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2555731
GCF_000019085.1	GCF_000019085.1/genomic.gbff	GENBANK_FLAT_FILE	6281957
GCF_000019085.1	GCF_000019085.1/GCF_000019085.1_ASM1908v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2392431
GCF_000019085.1	GCF_000019085.1/genomic.gff	GFF3	1535838
GCF_000019085.1	GCF_000019085.1/protein.faa	PROTEIN_FASTA	858816
GCF_000019085.1	GCF_000019085.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000019345.1	GCF_000019345.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	825365
GCF_000019345.1	GCF_000019345.1/genomic.gbff	GENBANK_FLAT_FILE	1931698
GCF_000019345.1	GCF_000019345.1/GCF_000019345.1_ASM1934v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	761151
GCF_000019345.1	GCF_000019345.1/genomic.gff	GFF3	417601
GCF_000019345.1	GCF_000019345.1/protein.faa	PROTEIN_FASTA	272421
GCF_000019345.1	GCF_000019345.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000019665.1	GCF_000019665.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2437047
GCF_000019665.1	GCF_000019665.1/genomic.gbff	GENBANK_FLAT_FILE	5755042
GCF_000019665.1	GCF_000019665.1/GCF_000019665.1_ASM1966v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2315799
GCF_000019665.1	GCF_000019665.1/genomic.gff	GFF3	1258990
GCF_000019665.1	GCF_000019665.1/protein.faa	PROTEIN_FASTA	864625
GCF_000019665.1	GCF_000019665.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000019725.1	GCF_000019725.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7384358
GCF_000019725.1	GCF_000019725.1/genomic.gbff	GENBANK_FLAT_FILE	18256971
GCF_000019725.1	GCF_000019725.1/GCF_000019725.1_ASM1972v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6986129
GCF_000019725.1	GCF_000019725.1/genomic.gff	GFF3	4348214
GCF_000019725.1	GCF_000019725.1/protein.faa	PROTEIN_FASTA	2493919
GCF_000019725.1	GCF_000019725.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000019945.1	GCF_000019945.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6124061
GCF_000019945.1	GCF_000019945.1/genomic.gbff	GENBANK_FLAT_FILE	14825332
GCF_000019945.1	GCF_000019945.1/GCF_000019945.1_ASM1994v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5922320
GCF_000019945.1	GCF_000019945.1/genomic.gff	GFF3	3327915
GCF_000019945.1	GCF_000019945.1/protein.faa	PROTEIN_FASTA	2070645
GCF_000019945.1	GCF_000019945.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000020025.1	GCF_000020025.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8873289
GCF_000020025.1	GCF_000020025.1/genomic.gbff	GENBANK_FLAT_FILE	21539135
GCF_000020025.1	GCF_000020025.1/GCF_000020025.1_ASM2002v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	9172881
GCF_000020025.1	GCF_000020025.1/genomic.gff	GFF3	4457226
GCF_000020025.1	GCF_000020025.1/protein.faa	PROTEIN_FASTA	2878118
GCF_000020025.1	GCF_000020025.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000020045.1	GCF_000020045.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8952748
GCF_000020045.1	GCF_000020045.1/genomic.gbff	GENBANK_FLAT_FILE	21425834
GCF_000020045.1	GCF_000020045.1/GCF_000020045.1_ASM2004v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	8785339
GCF_000020045.1	GCF_000020045.1/genomic.gff	GFF3	4648003
GCF_000020045.1	GCF_000020045.1/protein.faa	PROTEIN_FASTA	3013475
GCF_000020045.1	GCF_000020045.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_000020125.1	GCF_000020125.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8500610
GCF_000020125.1	GCF_000020125.1/genomic.gbff	GENBANK_FLAT_FILE	20351141
GCF_000020125.1	GCF_000020125.1/GCF_000020125.1_ASM2012v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	8317587
GCF_000020125.1	GCF_000020125.1/genomic.gff	GFF3	4421896
GCF_000020125.1	GCF_000020125.1/protein.faa	PROTEIN_FASTA	2923591
