environment	category	Z_alpha	Z_beta	n_genomes_used
Food production	map00670	1.4673116478156802	-1.5555602545478255	103
Food production	map00680	2.4692733402570144	-2.5179611335866565	92
Food production	map00710	0.6046134385864922	-0.5519930411181531	103
Food production	map00720	-0.08006938296964944	-0.05567021991652258	101
Food production	map00730	0.4720431696342446	-0.40791694217250496	103
Food production	map00740	1.3925431336012035	-1.4384366177607977	103
Food production	map00770	-1.0489466229459241	1.1539815605242028	103
Food production	map00780	2.043933700144449	-2.1258162935598324	55
Food production	map00790	4.734924027962601	-4.88394137520797	86
Food production	map00860	3.6327931520466974	-3.7772934654702572	90
Food production	map00910	0.8145472567272987	-0.9197757472633259	103
Food production	map00920	4.103015568431068	-4.07843947987484	81
