environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Plants	map00350	0.882165721809585	0.1276052311802773	0.5534546462891906	1.2108767973299792	-7.069168883610555	1.1057345433480703	180	0.2116669805894944	6.128431095930864e-14
Plants	map00360	0.7073793480193907	0.15480149343610172	0.3086107009279927	1.1061479951107889	-5.352240750988817	1.3415578818456204	131	0.13931806606156683	1.685658267192025e-06
Plants	map00362	0.8392507264979577	0.11344357248009944	0.5470200837892216	1.1314813692066938	-6.527266399036853	0.9859841123088039	162	0.2548774383806047	8.881784197001252e-16
Plants	map00380	0.0	0.0	0.0	0.0	0.0	0.0	48	0.0	
Plants	map00400	0.44289363432205325	0.05090380602330099	0.3117654300060299	0.5740218386380767	-1.316032233528127	0.4360799837025973	276	0.21647223214132172	0.0
Plants	map00401	-0.06526148163314992	0.04469622449094095	-0.18039895592181382	0.04987599265551397	0.5750996276117354	0.3791883614707271	128	0.01663852502758112	1.7426263635556225
Plants	map00430	0.23131778199046774	0.16857905735020948	-0.20294186974367187	0.6655774337246073	-1.9477695190622586	1.4861799343592499	23	0.08228128930518375	0.3016023224049311
Plants	map00440	0.3884253697501506	0.20519150074524137	-0.14014793616959126	0.9169986756698925	-2.708635182986723	1.7698366349591417	100	0.035275538705611176	0.10215445605476381
Plants	map00450	0.017100919405166764	0.05270847974821769	-0.11867612442624202	0.15287796323657554	-0.12090858562832023	0.4534690372164936	106	0.0010111259399662176	0.935183187836981
Plants	map00460	0.4056646777360794	0.14904692544340023	0.02171979779388039	0.7896095576782785	-3.418188993390673	1.3035205181064682	54	0.12469383664223943	0.008951428618898527
Plants	map00470	0.13648370062112164	0.03204363728539573	0.05393929097394225	0.21902811026830105	0.75054211574147	0.2745289819150772	276	0.06209897238114348	9.64216885446234e-06
Plants	map00480	0.8722421153498094	0.10606272710238993	0.599024530334053	1.1454597003655658	-5.944483216209997	0.9098255562686018	272	0.20031139999630898	0.0
Plants	map00500	0.627151561503559	0.09486765839514232	0.3827724734776724	0.8715306495294456	-4.701077269641522	0.8125475210625406	272	0.13931258264478863	8.260059303211165e-13
Plants	map00520	0.4491139505141486	0.04675835389607851	0.32866443087785036	0.5695634701504468	-1.5490708319725388	0.3999511036477868	279	0.249842945923601	0.0
Plants	map00521	0.3725616242908739	0.07799232135145882	0.171653404489516	0.5734698440922319	-1.718916297875093	0.6684759506856548	271	0.07819505619676159	4.909661734942006e-07
Plants	map00523	0.11153722929534436	0.0812128680988652	-0.09766711892733239	0.3207415775180211	0.42718219082068276	0.6965455599939898	263	0.007175004906887716	0.30095380958404894
Plants	map00525	0.13833635962547502	0.05971283495246214	-0.015483903212067468	0.29215662246301755	-0.3905680721552305	0.5117656383222332	257	0.020613476765651506	0.03281783248906045
Plants	map00540	-0.02235472598654132	0.03053796470502735	-0.10102052306669176	0.05631107109360913	0.8862698447338283	0.2617227388902859	216	0.0024978054598032706	1.2890439849421846
Plants	map00541	0.4422354816084377	0.065023568010988	0.27473477041213257	0.6097361928047428	-1.6468106798890445	0.5568070000753869	277	0.14398415008875476	1.6253665080512292e-13
Plants	map00550	0.20172369398500506	0.04049585767128577	0.0974063646237729	0.30604102334623723	0.03878970630490386	0.3467723736971514	277	0.08276392096114515	1.378731382395415e-07
Plants	map00552	0.24688226457405774	0.06358722508641967	0.08308157275144065	0.41068295639667485	-1.9230991330709006	0.5451380672761322	266	0.05401570376679987	6.795524869507297e-05
Plants	map00561	0.8560912835532024	0.09377380938400504	0.6145299505800055	1.0976526165263993	-5.864430349354056	0.8033301310362105	268	0.23857399436317694	0.0
Plants	map00562	0.5818103754760748	0.09589580303542895	0.33478278685680984	0.8288379640953398	-4.331865525422247	0.8198652521194455	280	0.11692717268869968	6.64972521491336e-11
Plants	map00564	0.18641427832163837	0.07892881063777474	-0.016906337881269357	0.3897348945245461	-0.8791049378817375	0.6746745366249431	281	0.019601338870687157	0.028692015594753872
Plants	map00566	0.33127861726338403	0.07484946909860896	0.13846638486536736	0.5240908496614007	-2.588537872652644	0.6433370374968435	230	0.07911853647403377	3.837608016477034e-06
Plants	map00600	-0.1966015724543359	0.09869067435693338	-0.4508287495977963	0.05762560468912448	1.701599648904051	0.8406633897942881	25	0.14715181831315016	1.920053574809314
Plants	map00620	0.6141210167931083	0.056363083373016334	0.4689297140242182	0.7593123195619984	-3.071439618925472	0.48261549314150626	277	0.3015314401613798	0.0
Plants	map00621	0.001619499534500755	0.24807215832037582	-0.6374143802987874	0.640653379367789	0.2415348862387523	2.168399014227336	40	1.1215574406975293e-06	0.9999728681232263
Plants	map00622	0.001619499534500755	0.24807215832037582	-0.6374143802987874	0.640653379367789	0.2415348862387523	2.168399014227336	40	1.1215574406975293e-06	0.9999728681232263
Plants	map00625	0.0	0.0	0.0	0.0	0.0	0.0	94	0.0	
Plants	map00626	0.34983437801426454	0.1516254567778341	-0.04075279864543613	0.7404215546739652	-3.0115430408276183	1.3263438126372027	29	0.16468918045237224	0.03374522519856038
Plants	map00630	1.2277409321444934	0.09962835797619363	0.9710982819978187	1.4843835822911682	-8.201092083786069	0.8531332380558828	277	0.3557628503856388	0.0
Plants	map00640	0.16439252425075954	0.12694394565086753	-0.16261507974587522	0.4914001282473943	-0.7245604282293192	1.0907639542233463	258	0.006508253204181913	0.34382283710218764
Plants	map00643	0.46623527890314403	0.10412135109317651	0.19801867848712135	0.7344518793191668	-3.6159389099752124	0.9049548793563814	160	0.11261256787007878	2.8599527430728244e-06
Plants	map00650	0.9050735888628972	0.08597907900446451	0.6835914813473967	1.1265556963783978	-7.113764776256402	0.737445264980755	239	0.31859511023439857	0.0
Plants	map00660	-0.054314113116444275	0.6900686330181283	-1.8319309117711426	1.7233026855382543	0.8950683258114657	5.987610298561511	12	0.0006191157450647911	1.0039360881673955
Plants	map00670	0.6685502235272206	0.049208686889595454	0.5417886460996227	0.7953118009548185	-3.671406470940691	0.42063028388357	281	0.39816206470786575	0.0
Plants	map00680	0.9329383895785868	0.12248946151528917	0.6174055367152018	1.2484712424419717	-6.270621906707411	1.0494069741484764	272	0.1768562454479785	0.0
Plants	map00710	0.4333761910937091	0.05379586978931292	0.29479803051643905	0.5719543516709792	-1.8311455462528343	0.45984100392702604	281	0.18871325524624816	0.0
Plants	map00720	0.7893905226304397	0.05669550679630108	0.6433428971231682	0.9354381481377113	-4.939115630985806	0.48494928981990826	279	0.4117138000484819	0.0
Plants	map00730	0.4278305420391428	0.0642846942873756	0.2622331695548632	0.5934279145234224	-2.235351950736717	0.550073773851925	279	0.1378567585897308	5.6754601018838e-13
Plants	map00740	0.6064758065959263	0.04565342301720449	0.48887258890360746	0.724079024288245	-3.2625903296395817	0.3906017675528332	279	0.3891598766784826	0.0
Plants	map00750	-0.10132587603059327	0.13081563185401807	-0.4383069436865438	0.23565519162535725	1.3069832808014648	1.1211008752454183	217	0.0027827409200017472	1.317467853799195
Plants	map00760	0.39365851451377426	0.05951187812028106	0.24035591647593024	0.5469611125516183	-2.2364725765659466	0.5089881451540054	280	0.13598972550445498	7.989164885202626e-13
Plants	map00770	0.3091351457517044	0.04066743778511496	0.2043758260172483	0.41389446548616055	-1.3133388799705585	0.34762065362055333	281	0.17157438793419777	0.0
Plants	map00780	0.1368463665288622	0.07512831238002357	-0.056684166162078525	0.33037689921980296	0.14101042764341365	0.6451527856243906	220	0.014991420788277643	0.12096897117951944
Plants	map00790	0.6486187905579375	0.09003261040229239	0.41669478616163225	0.8805427949542427	-4.151022777215045	0.7716662336836306	275	0.1597451707289208	4.440892098500626e-15
Plants	map00791	-0.3331308793628015	0.1179878272823317	-0.637067522442088	-0.02919423628351503	3.4688739498085184	1.0237508913858682	131	0.05820017241032538	1.9937488734769577
Plants	map00860	0.8416901301544393	0.06177005769538274	0.6825704615311333	1.0008097987777451	-4.577835327357967	0.5292739511326108	276	0.40392392789328735	0.0
Plants	map00900	0.3960771069037165	0.039473517029857505	0.2943933270348036	0.4977608867726294	-1.365207535497253	0.3374151541861717	281	0.265172746988386	0.0
Plants	map00910	1.275717952201825	0.10719993895779309	0.9995709094465499	1.5518649949571	-9.141264826531515	0.9179698722356593	277	0.3399238335932889	0.0
Plants	map00920	0.44126449180605737	0.12851030039996672	0.11022195797574308	0.7723070256363717	-2.590619083368927	1.1038740995177367	267	0.04259624704302167	0.0005498361546267816
Plants	map00970	-0.06608511231754768	0.021374987077623257	-0.1211470790295052	-0.011023145605590173	2.0459961709907866	0.18271096935873196	281	0.03312542655655515	1.9977237168050666
Plants	map00997	-0.10982453064884702	0.08460134061739535	-0.3277575840792575	0.10810852278156342	1.0057270073279194	0.738954660809744	70	0.024182647518373845	1.6579552777141786
Plants	map00998	0.571205742539735	0.11067410792665487	0.28610924052067205	0.856302244558798	-4.301611721773229	0.9488205703761372	244	0.0991577061302118	4.317760682326366e-08
Plants	map01040	0.0	0.0	0.0	0.0	0.0	0.0	11	0.0	
Plants	map01053	0.4288686630852906	0.19153069214577953	-0.0645143998822375	0.9222517260528187	-3.1333118344901933	1.6217039740127002	74	0.06510329989980279	0.04109289773912561
Plants	map01055	0.162540467496729	0.05683904106801922	0.016123097705511485	0.30895783728794657	-1.263335360674869	0.4871359424980556	257	0.031072807068836417	0.0054832036910297255
Plants	map01100	0.734367492253999	0.03978226319705936	0.6318883822583741	0.8368466022496239	-1.0176178763137074	0.340054281465659	281	0.5498253433315599	0.0
Plants	map01110	0.638555981662574	0.04055878395210092	0.534076554201962	0.743035409123186	-0.9930153541762481	0.3466918929582688	281	0.47045998157638025	0.0
