environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Aquatic	R01665	0.050401118692925906	0.0402858686477568	-0.05337527894369562	0.15417751632954743	-0.40299079172596886	0.3310880039949944	63	0.025017385678823723	0.36918815855003495
Aquatic	R01688	-0.25130832305648565	0.1785884363718385	-0.7113521351503416	0.20873548903737033	2.376463244726444	1.445014945846064	75	0.026409521500406097	1.716524256873994
Aquatic	R01714	0.0382937139718528	0.01303616817073624	0.004712544764036243	0.07187488317966936	-0.29976706709316314	0.1067522045465836	591	0.014438546766584737	0.004114147163526427
Aquatic	R01715	0.11832150585921655	0.06506094592686305	-0.049275490848382675	0.2859185025668158	-0.8374274616470316	0.5345580252899255	181	0.018141881850961994	0.12177797264510781
Aquatic	R01716	0.1276087355767757	0.06270740740983051	-0.03392554591094768	0.2891430170644991	-0.8728413054405185	0.515791855333489	288	0.014272950540846652	0.07162213746047397
Aquatic	R01717	0.24900247849901072	0.06322817167611801	0.08612670826133073	0.4118782487366907	-1.9812692633629305	0.5235017652410708	128	0.10959778541419374	5.152784304418567e-05
Aquatic	R01724	0.055824979673549234	0.029925802121389275	-0.021263886591149535	0.132913845938248	-0.4401443040547439	0.2486747396316494	236	0.014653410221518448	0.10911346885017092
Aquatic	R01728	0.04115167617517352	0.011415193554189056	0.01174613757958251	0.07055721477076453	-0.33320304408017626	0.09383782602558793	285	0.04390588242674853	0.00025519371373450284
Aquatic	R01730	0.0	0.0	0.0	0.0	0.0	0.0	174	0.0	
Aquatic	R01737	0.03088429941338355	0.048249873605008556	-0.09340737499311849	0.1551759738198856	-0.18197923068712835	0.40252971373637697	202	0.0020443929527589333	0.7704092272947101
Aquatic	R01761	0.0	0.0	0.0	0.0	0.0	0.0	75	0.0	
Aquatic	R01771	0.009641099876910928	0.008674017671295997	-0.01270316964434756	0.031985369398169414	-0.07418741849200935	0.07105981290469165	439	0.0028190649922524846	0.45544102115103735
Aquatic	R01776	0.002168682516376059	0.03354112164372929	-0.0842332468378706	0.08857061187062272	-0.0033741077165123264	0.2780664809824954	95	4.495047883268377e-05	0.9973420970473375
Aquatic	R01777	0.021786369705036394	0.024216466525062562	-0.04059524806352477	0.08416798747359755	-0.171718754134118	0.1999656673998322	171	0.004766356618809864	0.5973439302730408
Aquatic	R01801	0.007307784361657912	0.035980457200344824	-0.08537787338643037	0.09999344210974619	0.047565063056461576	0.29497949801212575	471	8.794821965196764e-05	0.9740804116454997
Aquatic	R01825	0.0	0.0	0.0	0.0	0.0	0.0	64	0.0	
Aquatic	R01826	0.057941290272406965	0.048261270237372256	-0.06637974185906396	0.1822623224038779	-0.3346019094069177	0.3961109998204711	376	0.0038391642133718262	0.3994719547692924
Aquatic	R01856	0.031994289031236516	0.04460464206463769	-0.08290726892727018	0.1468958469897432	-0.20646492587518436	0.36765318093785	262	0.001974935473907591	0.7206941429897333
Aquatic	R01868	0.09649148020208433	0.020850192295146373	0.04278138484978727	0.15020157555438138	-0.751411868574395	0.17063619032744812	570	0.03633583797717166	1.1984761960626145e-06
Aquatic	R01884	0.0	0.0	0.0	0.0	0.0	0.0	12	0.0	
